

TIME =   1.200e+01

Nodal Displacements

 Node          U1          U2 
  5.301e+01  -1.791e+01   5.507e+01
  8.319e+01  -1.485e+01   5.437e+01
  4.752e+01  -1.788e+01   4.908e+01
Element   113
  8.690e+01  -1.309e+01   6.787e+01
  5.785e+01  -1.552e+01   6.435e+01
  8.276e+01  -1.156e+01   6.295e+01
  5.371e+01  -1.399e+01   5.943e+01
Element   114
  8.210e+01  -9.107e+00   7.422e+01
  5.895e+01  -1.101e+01   7.253e+01
  7.927e+01  -5.766e+00   7.024e+01
  5.612e+01  -7.666e+00   6.854e+01
Element   115
  7.406e+01  -2.471e+00   7.836e+01
  5.582e+01  -3.917e+00   7.846e+01
  7.244e+01   2.922e+00   7.514e+01
  5.420e+01   1.475e+00   7.525e+01
Element   116
  6.281e+01   7.130e+00   7.901e+01
  4.830e+01   6.038e+00   8.073e+01
  6.221e+01   1.457e+01   7.636e+01
  4.770e+01   1.347e+01   7.808e+01
Element   117
  4.887e+01   1.951e+01   7.478e+01
  3.676e+01   1.865e+01   7.763e+01
  4.897e+01   2.843e+01   7.249e+01
  3.686e+01   2.757e+01   7.534e+01
Element   118
  3.353e+01   3.344e+01   6.432e+01
  2.257e+01   3.268e+01   6.729e+01
  3.378e+01   4.225e+01   6.223e+01
  2.283e+01   4.148e+01   6.520e+01
Element   119
  1.929e+01   4.583e+01   4.661e+01
  8.474e+00   4.501e+01   4.786e+01
  1.883e+01   5.131e+01   4.464e+01
  8.016e+00   5.049e+01   4.589e+01
Element   120
  1.060e+01   5.080e+01   2.088e+01
 -9.409e-01   4.976e+01   1.752e+01
  8.129e+00   4.766e+01   1.903e+01
 -3.412e+00   4.662e+01   1.568e+01
Element   121
 -3.221e+02  -2.200e+01  -6.242e+00
 -4.296e+02  -3.096e+01  -1.772e+01
 -3.367e+02  -1.339e+01  -2.453e+01
 -4.443e+02  -2.235e+01  -3.600e+01
Element   122
 -3.002e+02  -2.933e+00   8.748e+00
 -4.114e+02  -1.226e+01  -5.130e+00
 -3.163e+02   2.111e+00  -1.005e+01
 -4.274e+02  -7.219e+00  -2.392e+01
Element   123
 -2.767e+02   1.041e+01   2.104e+01
 -3.921e+02   6.737e-01   4.963e+00
 -2.941e+02   1.244e+01   1.629e+00
 -4.094e+02   2.699e+00  -1.445e+01
Element   124
 -2.537e+02   1.888e+01   2.964e+01
 -3.724e+02   8.820e+00   1.194e+01
 -2.720e+02   1.874e+01   9.738e+00
 -3.907e+02   8.674e+00  -7.963e+00
Element   125
 -2.313e+02   2.380e+01   3.481e+01
 -3.529e+02   1.347e+01   1.589e+01
 -2.504e+02   2.212e+01   1.448e+01
 -3.719e+02   1.179e+01  -4.447e+00
Element   126
 -2.108e+02   2.611e+01   3.680e+01
 -3.341e+02   1.561e+01   1.708e+01
 -2.304e+02   2.339e+01   1.621e+01
 -3.536e+02   1.289e+01  -3.512e+00
Element   127
 -1.927e+02   2.654e+01   3.618e+01
 -3.163e+02   1.600e+01   1.605e+01
 -2.125e+02   2.313e+01   1.555e+01
 -3.361e+02   1.259e+01  -4.587e+00
Element   128
 -1.768e+02   2.562e+01   3.364e+01
 -2.995e+02   1.515e+01   1.340e+01
 -1.966e+02   2.173e+01   1.319e+01
 -3.192e+02   1.126e+01  -7.054e+00
Element   129
 -1.627e+02   2.371e+01   2.991e+01
 -2.834e+02   1.341e+01   9.781e+00
 -1.823e+02   1.947e+01   9.798e+00
 -3.029e+02   9.167e+00  -1.033e+01
Element   130
 -1.498e+02   2.105e+01   2.559e+01
 -2.675e+02   1.098e+01   5.743e+00
 -1.689e+02   1.652e+01   5.972e+00
 -2.867e+02   6.456e+00  -1.388e+01
Element   131
 -1.373e+02   1.778e+01   2.123e+01
 -2.515e+02   8.008e+00   1.778e+00
 -1.559e+02   1.301e+01   2.210e+00
 -2.701e+02   3.236e+00  -1.724e+01
Element   132
 -1.247e+02   1.401e+01   1.726e+01
 -2.348e+02   4.580e+00  -1.694e+00
 -1.428e+02   9.018e+00  -1.063e+00
 -2.529e+02  -4.088e-01  -2.002e+01
Element   133
 -1.116e+02   9.809e+00   1.405e+01
 -2.171e+02   7.740e-01  -4.309e+00
 -1.290e+02   4.635e+00  -3.487e+00
 -2.345e+02  -4.400e+00  -2.185e+01
Element   134
 -9.779e+01   5.259e+00   1.190e+01
 -1.980e+02  -3.334e+00  -5.751e+00
 -1.144e+02  -5.487e-02  -4.751e+00
 -2.146e+02  -8.648e+00  -2.241e+01
Element   135
 -8.310e+01   4.424e-01   1.107e+01
 -1.774e+02  -7.655e+00  -5.745e+00
 -9.882e+01  -4.943e+00  -4.593e+00
 -1.932e+02  -1.304e+01  -2.141e+01
Element   136
 -6.755e+01  -4.529e+00   1.177e+01
 -1.554e+02  -1.207e+01  -4.062e+00
 -8.226e+01  -9.888e+00  -2.798e+00
 -1.701e+02  -1.743e+01  -1.863e+01
Element   137
 -5.132e+01  -9.505e+00   1.415e+01
 -1.319e+02  -1.643e+01  -5.252e-01
 -6.488e+01  -1.471e+01   7.902e-01
 -1.455e+02  -2.163e+01  -1.389e+01
Element   138
 -3.471e+01  -1.429e+01   1.831e+01
 -1.074e+02  -2.054e+01   4.972e+00
 -4.699e+01  -1.915e+01   6.255e+00
 -1.197e+02  -2.541e+01  -7.078e+00
Element   139
 -1.817e+01  -1.861e+01   2.423e+01
 -8.240e+01  -2.414e+01   1.245e+01
 -2.901e+01  -2.292e+01   1.358e+01
 -9.325e+01  -2.845e+01   1.796e+00
Element   140
 -2.244e+00  -2.215e+01   3.183e+01
 -5.763e+01  -2.691e+01   2.180e+01
 -1.154e+01  -2.563e+01   2.264e+01
 -6.693e+01  -3.039e+01   1.261e+01
Element   141
  1.239e+01  -2.447e+01   4.086e+01
 -3.397e+01  -2.845e+01   3.278e+01
  4.736e+00  -2.677e+01   3.315e+01
 -4.162e+01  -3.074e+01   2.507e+01
Element   142
  2.498e+01  -2.505e+01   5.090e+01
 -1.245e+01  -2.824e+01   4.497e+01
  1.906e+01  -2.576e+01   4.464e+01
 -1.838e+01  -2.895e+01   3.871e+01
Element   143
  3.476e+01  -2.325e+01   6.131e+01
  5.829e+00  -2.568e+01   5.772e+01
  3.060e+01  -2.190e+01   5.642e+01
  1.669e+00  -2.433e+01   5.283e+01
Element   144
  4.096e+01  -1.831e+01   7.121e+01
  1.976e+01  -2.004e+01   7.011e+01
  3.856e+01  -1.439e+01   6.754e+01
  1.735e+01  -1.611e+01   6.644e+01
Element   145
  4.295e+01  -9.460e+00   7.937e+01
  2.831e+01  -1.057e+01   8.083e+01
  4.223e+01  -2.493e+00   7.672e+01
  2.759e+01  -3.605e+00   7.818e+01
Element   146
  4.038e+01   3.980e+00   8.417e+01
  3.079e+01   3.357e+00   8.809e+01
  4.116e+01   1.422e+01   8.227e+01
  3.157e+01   1.359e+01   8.618e+01
Element   147
  3.348e+01   2.217e+01   8.354e+01
  2.718e+01   2.188e+01   8.946e+01
  3.541e+01   3.531e+01   8.211e+01
  2.911e+01   3.502e+01   8.802e+01
Element   148
  2.350e+01   4.413e+01   7.505e+01
  1.854e+01   4.398e+01   8.188e+01
  2.593e+01   5.863e+01   7.380e+01
  2.097e+01   5.848e+01   8.063e+01
Element   149
  1.316e+01   6.681e+01   5.602e+01
  7.812e+00   6.659e+01   6.180e+01
  1.512e+01   7.940e+01   5.475e+01
  9.764e+00   7.918e+01   6.053e+01
Element   150
  7.010e+00   8.431e+01   2.370e+01
 -3.043e-01   8.379e+01   2.556e+01
  7.130e+00   8.996e+01   2.231e+01
 -1.843e-01   8.945e+01   2.417e+01
Element   151
 -5.045e+02  -3.676e+01  -2.488e+01
 -6.034e+02  -4.495e+01  -3.439e+01
 -5.176e+02  -2.685e+01  -4.174e+01
 -6.164e+02  -3.505e+01  -5.125e+01
Element   152
 -4.861e+02  -1.590e+01  -1.148e+01
 -5.885e+02  -2.444e+01  -2.310e+01
 -5.004e+02  -9.024e+00  -2.885e+01
 -6.027e+02  -1.757e+01  -4.046e+01
Element   153
 -4.665e+02   2.713e-02  -4.034e-01
 -5.724e+02  -8.874e+00  -1.398e+01
 -4.819e+02   4.152e+00  -1.829e+01
 -5.878e+02  -4.749e+00  -3.186e+01
Element   154
 -4.460e+02   1.153e+01   7.977e+00
 -5.555e+02   2.288e+00  -7.307e+00
 -4.625e+02   1.340e+01  -1.044e+01
 -5.720e+02   4.156e+00  -2.572e+01
Element   155
 -4.255e+02   1.938e+01   1.352e+01
 -5.381e+02   9.838e+00  -3.152e+00
 -4.428e+02   1.949e+01  -5.376e+00
 -5.555e+02   9.943e+00  -2.205e+01
Element   156
 -4.053e+02   2.434e+01   1.645e+01
 -5.206e+02   1.455e+01  -1.340e+00
 -4.234e+02   2.307e+01  -2.853e+00
 -5.387e+02   1.327e+01  -2.064e+01
Element   157
 -3.859e+02   2.699e+01   1.708e+01
 -5.032e+02   1.701e+01  -1.578e+00
 -4.045e+02   2.463e+01  -2.529e+00
 -5.218e+02   1.464e+01  -2.119e+01
Element   158
 -3.673e+02   2.779e+01   1.580e+01
 -4.858e+02   1.768e+01  -3.498e+00
 -3.863e+02   2.454e+01  -3.990e+00
 -5.048e+02   1.443e+01  -2.329e+01
Element   159
 -3.494e+02   2.706e+01   1.306e+01
 -4.684e+02   1.690e+01  -6.682e+00
 -3.686e+02   2.309e+01  -6.783e+00
 -4.876e+02   1.293e+01  -2.653e+01
Element   160
 -3.320e+02   2.507e+01   9.327e+00
 -4.507e+02   1.493e+01  -1.069e+01
 -3.513e+02   2.048e+01  -1.044e+01
 -4.700e+02   1.034e+01  -3.046e+01
Element   161
 -3.147e+02   2.201e+01   5.056e+00
 -4.323e+02   1.195e+01  -1.508e+01
 -3.340e+02   1.687e+01  -1.451e+01
 -4.515e+02   6.808e+00  -3.465e+01
Element   162
 -2.970e+02   1.802e+01   6.921e-01
 -4.127e+02   8.107e+00  -1.943e+01
 -3.161e+02   1.237e+01  -1.855e+01
 -4.318e+02   2.465e+00  -3.867e+01
Element   163
 -2.785e+02   1.320e+01  -3.348e+00
 -3.915e+02   3.511e+00  -2.331e+01
 -2.973e+02   7.112e+00  -2.213e+01
 -4.103e+02  -2.581e+00  -4.209e+01
Element   164
 -2.587e+02   7.680e+00  -6.674e+00
 -3.683e+02  -1.725e+00  -2.632e+01
 -2.770e+02   1.195e+00  -2.486e+01
 -3.866e+02  -8.210e+00  -4.451e+01
Element   165
 -2.374e+02   1.559e+00  -8.916e+00
 -3.425e+02  -7.477e+00  -2.807e+01
 -2.551e+02  -5.241e+00  -2.635e+01
 -3.602e+02  -1.428e+01  -4.550e+01
Element   166
 -2.144e+02  -5.018e+00  -9.731e+00
 -3.141e+02  -1.359e+01  -2.818e+01
 -2.313e+02  -1.202e+01  -2.624e+01
 -3.309e+02  -2.059e+01  -4.468e+01
Element   167
 -1.897e+02  -1.186e+01  -8.804e+00
 -2.827e+02  -1.987e+01  -2.628e+01
 -2.056e+02  -1.890e+01  -2.420e+01
 -2.986e+02  -2.691e+01  -4.168e+01
Element   168
 -1.635e+02  -1.871e+01  -5.864e+00
 -2.486e+02  -2.605e+01  -2.208e+01
 -1.781e+02  -2.556e+01  -1.994e+01
 -2.632e+02  -3.290e+01  -3.616e+01
Element   169
 -1.361e+02  -2.522e+01  -7.081e-01
 -2.121e+02  -3.179e+01  -1.532e+01
 -1.492e+02  -3.159e+01  -1.327e+01
 -2.253e+02  -3.816e+01  -2.789e+01
Element   170
 -1.082e+02  -3.095e+01   6.764e+00
 -1.741e+02  -3.663e+01  -5.884e+00
 -1.196e+02  -3.645e+01  -4.119e+00
 -1.854e+02  -4.213e+01  -1.677e+01
Element   171
 -8.067e+01  -3.530e+01   1.650e+01
 -1.355e+02  -4.002e+01   6.197e+00
 -9.003e+01  -3.945e+01   7.433e+00
 -1.448e+02  -4.418e+01  -2.875e+00
Element   172
 -5.448e+01  -3.753e+01   2.827e+01
 -9.782e+01  -4.125e+01   2.067e+01
 -6.165e+01  -3.976e+01   2.106e+01
 -1.050e+02  -4.347e+01   1.346e+01
Element   173
 -3.086e+01  -3.674e+01   4.153e+01
 -6.279e+01  -3.944e+01   3.699e+01
 -3.569e+01  -3.635e+01   3.616e+01
 -6.762e+01  -3.905e+01   3.163e+01
Element   174
 -1.108e+01  -3.185e+01   5.543e+01
 -3.222e+01  -3.357e+01   5.427e+01
 -1.350e+01  -2.804e+01   5.177e+01
 -3.464e+01  -2.976e+01   5.061e+01
Element   175
  3.622e+00  -2.159e+01   6.862e+01
 -7.945e+00  -2.243e+01   7.110e+01
  3.616e+00  -1.354e+01   6.644e+01
 -7.952e+00  -1.437e+01   6.893e+01
Element   176
  1.228e+01  -4.709e+00   7.912e+01
  8.391e+00  -4.798e+00   8.533e+01
  1.455e+01   8.311e+00   7.808e+01
  1.066e+01   8.223e+00   8.430e+01
Element   177
  1.459e+01   1.976e+01   8.407e+01
  1.575e+01   2.020e+01   9.371e+01
  1.877e+01   3.789e+01   8.374e+01
  1.993e+01   3.833e+01   9.338e+01
Element   178
  1.143e+01   5.164e+01   7.966e+01
  1.484e+01   5.234e+01   9.173e+01
  1.684e+01   7.381e+01   7.959e+01
  2.026e+01   7.451e+01   9.166e+01
Element   179
  5.561e+00   8.848e+01   6.128e+01
  8.034e+00   8.911e+01   7.364e+01
  1.101e+01   1.115e+02   6.103e+01
  1.348e+01   1.121e+02   7.339e+01
Element   180
  1.767e+00   1.243e+02   2.421e+01
  1.132e+00   1.246e+02   3.367e+01
  5.708e+00   1.426e+02   2.357e+01
  5.074e+00   1.429e+02   3.303e+01
Element   181
 -6.722e+02  -5.019e+01  -4.017e+01
 -7.631e+02  -5.768e+01  -4.777e+01
 -6.837e+02  -3.889e+01  -5.574e+01
 -7.746e+02  -4.638e+01  -6.334e+01
Element   182
 -6.572e+02  -2.745e+01  -2.814e+01
 -7.516e+02  -3.529e+01  -3.773e+01
 -6.699e+02  -1.898e+01  -4.421e+01
 -7.643e+02  -2.682e+01  -5.381e+01
Element   183
 -6.410e+02  -9.310e+00  -1.820e+01
 -7.390e+02  -1.751e+01  -2.968e+01
 -6.548e+02  -3.435e+00  -3.480e+01
 -7.528e+02  -1.163e+01  -4.628e+01
Element   184
 -6.240e+02   4.634e+00  -1.055e+01
 -7.255e+02  -3.907e+00  -2.374e+01
 -6.388e+02   8.264e+00  -2.769e+01
 -7.404e+02  -2.780e-01  -4.088e+01
Element   185
 -6.063e+02   1.496e+01  -5.270e+00
 -7.114e+02   6.081e+00  -1.997e+01
 -6.221e+02   1.670e+01  -2.295e+01
 -7.272e+02   7.825e+00  -3.765e+01
Element   186
 -5.884e+02   2.223e+01  -2.278e+00
 -6.968e+02   1.304e+01  -1.829e+01
 -6.051e+02   2.240e+01  -2.047e+01
 -7.135e+02   1.321e+01  -3.648e+01
Element   187
 -5.705e+02   2.694e+01  -1.388e+00
 -6.820e+02   1.747e+01  -1.854e+01
 -5.879e+02   2.579e+01  -2.005e+01
 -6.994e+02   1.632e+01  -3.721e+01
Element   188
 -5.527e+02   2.948e+01  -2.351e+00
 -6.668e+02   1.977e+01  -2.050e+01
 -5.707e+02   2.719e+01  -2.143e+01
 -6.849e+02   1.747e+01  -3.958e+01
Element   189
 -5.348e+02   3.016e+01  -4.877e+00
 -6.512e+02   2.023e+01  -2.388e+01
 -5.535e+02   2.686e+01  -2.430e+01
 -6.698e+02   1.693e+01  -4.330e+01
Element   190
 -5.168e+02   2.919e+01  -8.644e+00
 -6.349e+02   1.910e+01  -2.838e+01
 -5.359e+02   2.498e+01  -2.833e+01
 -6.540e+02   1.489e+01  -4.807e+01
Element   191
 -4.982e+02   2.676e+01  -1.331e+01
 -6.175e+02   1.656e+01  -3.366e+01
 -5.177e+02   2.172e+01  -3.318e+01
 -6.370e+02   1.151e+01  -5.353e+01
Element   192
 -4.788e+02   2.301e+01  -1.850e+01
 -5.987e+02   1.274e+01  -3.936e+01
 -4.986e+02   1.718e+01  -3.845e+01
 -6.185e+02   6.901e+00  -5.931e+01
Element   193
 -4.580e+02   1.805e+01  -2.385e+01
 -5.779e+02   7.762e+00  -4.509e+01
 -4.779e+02   1.146e+01  -4.377e+01
 -5.978e+02   1.175e+00  -6.501e+01
Element   194
 -4.353e+02   1.196e+01  -2.897e+01
 -5.544e+02   1.741e+00  -5.045e+01
 -4.553e+02   4.668e+00  -4.872e+01
 -5.743e+02  -5.555e+00  -7.020e+01
Element   195
 -4.103e+02   4.874e+00  -3.343e+01
 -5.275e+02  -5.205e+00  -5.497e+01
 -4.301e+02  -3.070e+00  -5.285e+01
 -5.473e+02  -1.315e+01  -7.439e+01
Element   196
 -3.826e+02  -3.093e+00  -3.680e+01
 -4.967e+02  -1.292e+01  -5.818e+01
 -4.020e+02  -1.159e+01  -5.570e+01
 -5.161e+02  -2.142e+01  -7.708e+01
Element   197
 -3.517e+02  -1.175e+01  -3.865e+01
 -4.613e+02  -2.121e+01  -5.956e+01
 -3.706e+02  -2.065e+01  -5.677e+01
 -4.801e+02  -3.010e+01  -7.769e+01
Element   198
 -3.177e+02  -2.084e+01  -3.849e+01
 -4.210e+02  -2.976e+01  -5.856e+01
 -3.356e+02  -2.990e+01  -5.555e+01
 -4.389e+02  -3.882e+01  -7.562e+01
Element   199
 -2.806e+02  -2.997e+01  -3.587e+01
 -3.755e+02  -3.819e+01  -5.462e+01
 -2.972e+02  -3.887e+01  -5.154e+01
 -3.921e+02  -4.708e+01  -7.028e+01
Element   200
 -2.410e+02  -3.863e+01  -3.037e+01
 -3.254e+02  -4.593e+01  -4.722e+01
 -2.558e+02  -4.689e+01  -4.429e+01
 -3.402e+02  -5.419e+01  -6.114e+01
Element   201
 -1.996e+02  -4.607e+01  -2.167e+01
 -2.714e+02  -5.228e+01  -3.597e+01
 -2.122e+02  -5.306e+01  -3.350e+01
 -2.840e+02  -5.928e+01  -4.780e+01
Element   202
 -1.579e+02  -5.133e+01  -9.620e+00
 -2.152e+02  -5.628e+01  -2.070e+01
 -1.678e+02  -5.626e+01  -1.909e+01
 -2.251e+02  -6.121e+01  -3.017e+01
Element   203
 -1.175e+02  -5.317e+01   5.586e+00
 -1.592e+02  -5.674e+01  -1.589e+00
 -1.243e+02  -5.503e+01  -1.364e+00
 -1.661e+02  -5.861e+01  -8.538e+00
Element   204
 -8.042e+01  -5.002e+01   2.331e+01
 -1.066e+02  -5.220e+01   2.067e+01
 -8.392e+01  -4.764e+01   1.885e+01
 -1.101e+02  -4.981e+01   1.621e+01
Element   205
 -4.881e+01  -4.001e+01   4.224e+01
 -6.043e+01  -4.085e+01   4.470e+01
 -4.883e+01  -3.199e+01   4.006e+01
 -6.046e+01  -3.282e+01   4.252e+01
Element   206
 -2.470e+01  -2.094e+01   6.012e+01
 -2.390e+01  -2.059e+01   6.815e+01
 -2.123e+01  -5.797e+00   5.982e+01
 -2.043e+01  -5.448e+00   6.784e+01
Element   207
 -9.582e+00   9.468e+00   7.333e+01
  3.619e-01   1.075e+01   8.709e+01
 -2.857e+00   3.302e+01   7.431e+01
  7.087e+00   3.430e+01   8.807e+01
Element   208
 -3.439e+00   5.280e+01   7.635e+01
  1.029e+01   5.455e+01   9.497e+01
  5.684e+00   8.458e+01   7.773e+01
  1.942e+01   8.633e+01   9.635e+01
Element   209
 -3.860e+00   1.079e+02   6.188e+01
  9.623e+00   1.097e+02   8.323e+01
  6.396e+00   1.450e+02   6.306e+01
  1.988e+01   1.468e+02   8.441e+01
Element   210
 -5.243e+00   1.686e+02   2.260e+01
  3.300e+00   1.699e+02   4.237e+01
  3.890e+00   2.040e+02   2.301e+01
  1.243e+01   2.054e+02   4.277e+01
Element   211
 -8.261e+02  -6.239e+01  -5.215e+01
 -9.089e+02  -6.917e+01  -5.782e+01
 -8.361e+02  -4.967e+01  -6.642e+01
 -9.189e+02  -5.646e+01  -7.209e+01
Element   212
 -8.145e+02  -3.777e+01  -4.131e+01
 -9.009e+02  -4.491e+01  -4.894e+01
 -8.256e+02  -2.781e+01  -5.609e+01
 -9.120e+02  -3.495e+01  -6.373e+01
Element   213
 -8.019e+02  -1.764e+01  -3.239e+01
 -8.919e+02  -2.513e+01  -4.188e+01
 -8.141e+02  -1.019e+01  -4.772e+01
 -9.042e+02  -1.769e+01  -5.721e+01
Element   214
 -7.884e+02  -1.574e+00  -2.550e+01
 -8.822e+02  -9.429e+00  -3.671e+01
 -8.017e+02   3.646e+00  -4.139e+01
 -8.955e+02  -4.209e+00  -5.260e+01
Element   215
 -7.743e+02   1.090e+01  -2.070e+01
 -8.719e+02   2.690e+00  -3.348e+01
 -7.886e+02   1.420e+01  -3.717e+01
 -8.862e+02   5.983e+00  -4.994e+01
Element   216
 -7.598e+02   2.027e+01  -1.796e+01
 -8.612e+02   1.170e+01  -3.217e+01
 -7.751e+02   2.189e+01  -3.501e+01
 -8.765e+02   1.333e+01  -4.922e+01
Element   217
 -7.450e+02   2.694e+01  -1.719e+01
 -8.502e+02   1.802e+01  -3.272e+01
 -7.612e+02   2.710e+01  -3.483e+01
 -8.663e+02   1.819e+01  -5.036e+01
Element   218
 -7.300e+02   3.125e+01  -1.825e+01
 -8.389e+02   2.200e+01  -3.500e+01
 -7.471e+02   3.011e+01  -3.647e+01
 -8.559e+02   2.087e+01  -5.322e+01
Element   219
 -7.148e+02   3.346e+01  -2.096e+01
 -8.272e+02   2.389e+01  -3.886e+01
 -7.326e+02   3.115e+01  -3.975e+01
 -8.450e+02   2.158e+01  -5.765e+01
Element   220
 -6.990e+02   3.379e+01  -2.512e+01
 -8.148e+02   2.391e+01  -4.410e+01
 -7.176e+02   3.037e+01  -4.445e+01
 -8.334e+02   2.050e+01  -6.343e+01
Element   221
 -6.826e+02   3.238e+01  -3.050e+01
 -8.016e+02   2.221e+01  -5.051e+01
 -7.019e+02   2.791e+01  -5.033e+01
 -8.209e+02   1.774e+01  -7.034e+01
Element   222
 -6.649e+02   2.935e+01  -3.683e+01
 -7.870e+02   1.890e+01  -5.782e+01
 -6.849e+02   2.385e+01  -5.714e+01
 -8.070e+02   1.340e+01  -7.813e+01
Element   223
 -6.456e+02   2.477e+01  -4.383e+01
 -7.704e+02   1.407e+01  -6.575e+01
 -6.663e+02   1.825e+01  -6.456e+01
 -7.910e+02   7.561e+00  -8.648e+01
Element   224
 -6.241e+02   1.871e+01  -5.119e+01
 -7.511e+02   7.806e+00  -7.397e+01
 -6.453e+02   1.119e+01  -7.227e+01
 -7.723e+02   2.826e-01  -9.505e+01
Element   225
 -5.996e+02   1.124e+01  -5.853e+01
 -7.282e+02   1.749e-01  -8.208e+01
 -6.213e+02   2.715e+00  -7.986e+01
 -7.499e+02  -8.346e+00  -1.034e+02
Element   226
 -5.715e+02   2.428e+00  -6.544e+01
 -7.008e+02  -8.716e+00  -8.960e+01
 -5.935e+02  -7.057e+00  -8.687e+01
 -7.229e+02  -1.820e+01  -1.110e+02
Element   227
 -5.390e+02  -7.598e+00  -7.142e+01
 -6.678e+02  -1.871e+01  -9.597e+01
 -5.611e+02  -1.797e+01  -9.273e+01
 -6.900e+02  -2.908e+01  -1.173e+02
Element   228
 -5.014e+02  -1.865e+01  -7.588e+01
 -6.280e+02  -2.958e+01  -1.005e+02
 -5.234e+02  -2.975e+01  -9.679e+01
 -6.499e+02  -4.068e+01  -1.214e+02
Element   229
 -4.585e+02  -3.042e+01  -7.816e+01
 -5.803e+02  -4.096e+01  -1.023e+02
 -4.798e+02  -4.197e+01  -9.825e+01
 -6.016e+02  -5.251e+01  -1.224e+02
Element   230
 -4.100e+02  -4.242e+01  -7.747e+01
 -5.239e+02  -5.229e+01  -1.004e+02
 -4.301e+02  -5.397e+01  -9.624e+01
 -5.440e+02  -6.384e+01  -1.192e+02
Element   231
 -3.562e+02  -5.391e+01  -7.298e+01
 -4.584e+02  -6.277e+01  -9.383e+01
 -3.744e+02  -6.479e+01  -8.980e+01
 -4.766e+02  -7.365e+01  -1.106e+02
Element   232
 -2.985e+02  -6.380e+01  -6.388e+01
 -3.847e+02  -7.128e+01  -8.149e+01
 -3.138e+02  -7.301e+01  -7.807e+01
 -4.000e+02  -8.048e+01  -9.568e+01
Element   233
 -2.386e+02  -7.053e+01  -4.958e+01
 -3.047e+02  -7.625e+01  -6.262e+01
 -2.501e+02  -7.670e+01  -6.049e+01
 -3.163e+02  -8.242e+01  -7.353e+01
Element   234
 -1.795e+02  -7.197e+01  -2.991e+01
 -2.227e+02  -7.565e+01  -3.703e+01
 -1.865e+02  -7.329e+01  -3.713e+01
 -2.297e+02  -7.698e+01  -4.424e+01
Element   235
 -1.249e+02  -6.527e+01  -5.640e+00
 -1.447e+02  -6.684e+01  -5.589e+00
 -1.267e+02  -5.952e+01  -9.136e+00
 -1.465e+02  -6.109e+01  -9.086e+00
Element   236
 -7.852e+01  -4.685e+01   2.105e+01
 -7.752e+01  -4.647e+01   2.928e+01
 -7.495e+01  -3.135e+01   2.077e+01
 -7.395e+01  -3.098e+01   2.900e+01
Element   237
 -4.404e+01  -1.244e+01   4.582e+01
 -2.680e+01  -1.046e+01   6.303e+01
 -3.519e+01   1.564e+01   4.789e+01
 -1.795e+01   1.763e+01   6.510e+01
Element   238
 -2.387e+01   4.237e+01   6.127e+01
  4.804e+00   4.560e+01   8.805e+01
 -9.932e+00   8.555e+01   6.482e+01
  1.874e+01   8.878e+01   9.161e+01
Element   239
 -1.635e+01   1.200e+02   5.647e+01
  1.074e+01   1.234e+02   8.965e+01
  1.419e-01   1.759e+02   5.939e+01
  2.723e+01   1.792e+02   9.257e+01
Element   240
 -1.482e+01   2.142e+02   1.838e+01
  7.994e+00   2.173e+02   5.252e+01
  1.690e+00   2.732e+02   2.050e+01
  2.451e+01   2.762e+02   5.464e+01
Element   241
 -9.660e+02  -7.338e+01  -6.077e+01
 -1.041e+03  -7.944e+01  -6.450e+01
 -9.744e+02  -5.930e+01  -7.368e+01
 -1.049e+03  -6.536e+01  -7.741e+01
Element   242
 -9.578e+02  -4.701e+01  -5.099e+01
 -1.036e+03  -5.342e+01  -5.668e+01
 -9.674e+02  -3.567e+01  -6.443e+01
 -1.046e+03  -4.209e+01  -7.011e+01
Element   243
 -9.488e+02  -2.509e+01  -4.294e+01
 -1.031e+03  -3.186e+01  -5.046e+01
 -9.594e+02  -1.621e+01  -5.692e+01
 -1.041e+03  -2.298e+01  -6.444e+01
Element   244
 -9.391e+02  -7.149e+00  -3.669e+01
 -1.025e+03  -1.428e+01  -4.591e+01
 -9.508e+02  -4.550e-01  -5.124e+01
 -1.036e+03  -7.586e+00  -6.046e+01
Element   245
 -9.288e+02   7.258e+00  -3.231e+01
 -1.018e+03  -2.417e-01  -4.311e+01
 -9.416e+02   1.203e+01  -4.746e+01
 -1.031e+03   4.529e+00  -5.827e+01
Element   246
 -9.183e+02   1.855e+01  -2.981e+01
 -1.012e+03   1.068e+01  -4.210e+01
 -9.320e+02   2.162e+01  -4.559e+01
 -1.026e+03   1.375e+01  -5.788e+01
Element   247
 -9.076e+02   2.710e+01  -2.918e+01
 -1.005e+03   1.884e+01  -4.288e+01
 -9.223e+02   2.866e+01  -4.561e+01
 -1.020e+03   2.040e+01  -5.931e+01
Element   248
 -8.967e+02   3.319e+01  -3.035e+01
 -9.987e+02   2.455e+01  -4.540e+01
 -9.124e+02   3.338e+01  -4.747e+01
 -1.014e+03   2.474e+01  -6.252e+01
Element   249
 -8.856e+02   3.708e+01  -3.325e+01
 -9.921e+02   2.804e+01  -4.962e+01
 -9.023e+02   3.599e+01  -5.107e+01
 -1.009e+03   2.695e+01  -6.744e+01
Element   250
 -8.742e+02   3.893e+01  -3.777e+01
 -9.852e+02   2.948e+01  -5.544e+01
 -8.919e+02   3.664e+01  -5.632e+01
 -1.003e+03   2.719e+01  -7.400e+01
Element   251
